date,month,day,year,total_precip,max_air_temp,min_air_temp,avg_air_temp,max_wind_speed,max_dew_point,min_dew_point
2013-03-11,3,11,2013,0,34.7,28.2,31.3,24.9,30.3,22.9
2013-03-12,3,12,2013,0,45.8,27.4,35.1,26.6,30.4,18.5
2013-03-13,3,13,2013,0,42.8,25.6,33.3,18.9,21,12.4
2013-03-14,3,14,2013,0,67.4,30.4,47.8,17.7,40.7,18.1
2013-03-15,3,15,2013,0,79.3,35.4,58.6,23.1,46.7,32.5
2013-03-16,3,16,2013,0,63.3,36.3,44.4,19.5,47.4,30.7
2013-03-17,3,17,2013,0.26,36.8,32.8,34.2,19.5,33.2,27.5
2013-03-18,3,18,2013,0.02,52.3,33.5,40.2,26.6,37.6,16.4
2013-03-19,3,19,2013,0,44.7,31.4,37.1,15.9,31.2,7.8
2013-03-20,3,20,2013,0,34.9,25.6,30.6,23.7,33,5.4
2013-03-21,3,21,2013,0,39.9,18.5,29.4,11.7,26.1,7.8
2013-03-22,3,22,2013,0,39.5,31.3,35.3,11.1,29.4,18
2013-03-23,3,23,2013,0.25,48.9,32.7,40.1,20.7,35.1,24.3
2013-03-24,3,24,2013,0.05,34.2,27.8,30.8,21.3,33.3,24.9
2013-03-25,3,25,2013,0.03,32.8,25.6,29.4,21.9,29.2,22.6
2013-03-26,3,26,2013,0.31,38.3,24.7,31.3,17.7,23.8,18.2
2013-03-27,3,27,2013,0,44.1,22,35.5,11.7,30,19.8
2013-03-28,3,28,2013,0,60.3,36.5,47.4,15.3,41,28.2
2013-03-29,3,29,2013,0,64.5,38,51.5,14.1,46.7,29.5
2013-03-30,3,30,2013,0.31,51,45.3,48.4,14.1,48.5,39.5
2013-03-31,3,31,2013,0,66.6,44.6,53.8,20.7,49.5,26.9
2013-04-01,4,1,2013,0,48,33.9,41,18.3,32.8,9.2
2013-04-02,4,2,2013,0,48.6,27.7,38.3,14.7,24.1,13.2
2013-04-03,4,3,2013,0,50.9,30.9,41.5,16.5,26,14.3
2013-04-04,4,4,2013,0,60.7,36.1,48.5,11.1,30.2,20.2
2013-04-05,4,5,2013,0,69,36.1,54.7,11.7,42.4,28
2013-04-06,4,6,2013,0,74.5,55.1,63.5,26.6,50.4,33.6
2013-04-07,4,7,2013,0.11,76.6,47.1,63.5,18.3,56.4,34.6
2013-04-08,4,8,2013,0.03,78.9,58.5,67.8,18.3,60.7,49.6
2013-04-09,4,9,2013,0,77.7,65.5,70.5,19.5,62.3,55.7
2013-04-10,4,10,2013,2.07,71.5,45.5,55.4,30.2,61.1,45
2013-04-11,4,11,2013,0.02,45.9,37.1,39.7,20.1,45.4,27.9
2013-04-12,4,12,2013,0,44.3,34.2,39.4,23.1,32.9,27.1
2013-04-13,4,13,2013,0,59.9,34.6,47.9,14.7,39.1,29
2013-04-14,4,14,2013,0.27,80.8,50.8,66.2,28.4,58.2,35.5
2013-04-15,4,15,2013,0.68,59.3,42.4,52.3,15.9,55.4,40.4
2013-04-16,4,16,2013,0.77,47.8,39.7,44.1,15.3,42.3,37.2
2013-04-17,4,17,2013,0.43,80.6,47,56.4,23.7,68.9,41.9
2013-04-18,4,18,2013,1.44,66.2,38,49.3,27.9,64.8,26.9
2013-04-19,4,19,2013,0,50.6,35.2,42.3,31.4,29.8,20.1
2013-04-20,4,20,2013,0,55.8,31.1,45.4,14.7,34.8,17.5
2013-04-21,4,21,2013,0,67.2,45,55.1,16.5,44.2,28.4
2013-04-22,4,22,2013,0,71.9,46.9,60,23.7,45.2,29.8
2013-04-23,4,23,2013,0.59,60.8,37.1,43.8,14.7,49.4,35.4
2013-04-24,4,24,2013,0.03,52.5,33,42.5,19.5,35.9,22.3
2013-04-25,4,25,2013,0,65.9,39.4,53.2,14.1,37.6,25.7
2013-04-26,4,26,2013,0.07,60.4,48.1,53,18.9,47.8,34.2
2013-04-27,4,27,2013,0.39,51.7,47.2,49.4,11.1,51,45.2
2013-04-28,4,28,2013,0,67.4,49.2,56,11.1,53.3,47.3
2013-04-29,4,29,2013,0,86.8,50.9,70.3,21.3,62.8,47.6
2013-04-30,4,30,2013,0,86,65.2,75.5,19.5,58.8,41.2
2013-05-01,5,1,2013,0,84.8,62.7,73.8,15.9,59.2,47.4
2013-05-02,5,2,2013,0.24,70.3,35.8,45.3,15.3,56.4,33.6
2013-05-03,5,3,2013,0.57,38.7,34.8,36.5,17.7,37.4,33.9
2013-05-04,5,4,2013,0,48.9,35.1,41.9,12.3,41.1,34.3
2013-05-05,5,5,2013,0.65,64.9,40.7,52.9,15.9,56.3,39.2
2013-05-06,5,6,2013,0,74.9,54.2,63.2,15.9,57.1,46.2
2013-05-07,5,7,2013,0,78.8,50.8,66.8,11.1,54.3,41.2
2013-05-08,5,8,2013,0,78.5,52.4,65.4,18.9,57.7,48
2013-05-09,5,9,2013,0.33,76.1,60.5,65.1,14.1,64.2,55.2
2013-05-10,5,10,2013,0,62.5,50.1,57.9,12.3,59.2,47.2
2013-05-11,5,11,2013,0,65.9,45.9,56.3,23.1,53.2,26.9
2013-05-12,5,12,2013,0,63,38.8,52.5,21.3,36.1,19.9
2013-05-13,5,13,2013,0,77.2,40.8,61.5,15.3,49.6,32.1
2013-05-14,5,14,2013,0,91.6,59.4,76.7,22.5,55.8,45.7
2013-05-15,5,15,2013,0,89.2,67.2,77.6,16.5,64.8,49.4
2013-05-16,5,16,2013,0.02,82.3,62.9,70.9,14.7,66.2,52.2
2013-05-17,5,17,2013,0,80.9,62.5,70,11.7,64.7,53.1
2013-05-18,5,18,2013,0,85.4,62.1,74.2,15.3,67.8,60.6
2013-05-19,5,19,2013,0.09,89.3,62.7,78.1,31.4,72.3,57.8
2013-05-20,5,20,2013,1.45,79.2,61.2,67.4,23.7,67.9,58.7
2013-05-21,5,21,2013,0,74.6,62.4,68,16.5,63.4,53.2
2013-05-22,5,22,2013,0,69.3,58.3,63.9,23.1,58.2,50.4
2013-05-23,5,23,2013,0,66.5,52.4,60.5,15.3,56.3,49
2013-05-24,5,24,2013,0,71.2,49.5,59.9,16.5,52.1,36.6
2013-05-25,5,25,2013,0.31,75.6,51.7,62.3,16.5,63.2,40
2013-05-26,5,26,2013,0.38,84.1,60.6,70.9,17.1,68.8,56.9
2013-05-27,5,27,2013,1.59,72.1,62.4,67,26.6,66.7,60.1
2013-05-28,5,28,2013,0.17,79.6,67.2,72.7,20.1,71.6,63.1
2013-05-29,5,29,2013,0,85,68,76.2,20.7,68.9,60.5
2013-05-30,5,30,2013,1.8,82.5,63.2,69.1,24.9,70.4,60.8
2013-05-31,5,31,2013,2.6,79.2,60.6,66.1,19.5,72.1,59.6
2013-06-01,6,1,2013,0.01,73.5,61.5,66.8,20.7,65.9,52.1
2013-06-02,6,2,2013,0,64.8,56.2,60.5,14.1,55.1,50.6
2013-06-03,6,3,2013,0,72.7,53.9,63,12.3,54.8,44.6
2013-06-04,6,4,2013,0,75.7,55.3,65.2,14.7,61.7,50.6
2013-06-05,6,5,2013,0.03,72.7,57.7,65.1,9.9,65.1,54.7
2013-06-06,6,6,2013,0,75.7,60.6,67.8,15.3,62.7,46.4
2013-06-07,6,7,2013,0,74.1,55.5,65,14.1,57.5,47.5
2013-06-08,6,8,2013,0,79.8,53.3,68.4,12.9,58.5,47.9
2013-06-09,6,9,2013,0.29,78.8,62.5,68.8,14.1,64,57.1
2013-06-10,6,10,2013,0,81.6,62.1,71.2,15.9,64.8,58.1
2013-06-11,6,11,2013,0,93.5,66.7,79.9,18.9,71.4,61.4
2013-06-12,6,12,2013,0,94.1,75,84.3,25.5,73.2,62.2
2013-06-13,6,13,2013,0,84.2,66.1,74.6,19.5,65.9,56.8
2013-06-14,6,14,2013,0,82.5,62.2,74,14.7,65.4,57.8
2013-06-15,6,15,2013,0.54,86.3,67.2,74,29.6,74.1,62.2
2013-06-16,6,16,2013,0.01,83.3,67.3,74.6,9.9,73,64.6
2013-06-17,6,17,2013,0.21,82.5,65.8,72.7,17.7,72.8,62.5
2013-06-18,6,18,2013,0,87.1,64.7,75,16.5,69.3,52.2
2013-06-19,6,19,2013,0,86.6,62.7,74.9,9.9,67,56.8
2013-06-20,6,20,2013,0.04,88.6,68.8,79.4,17.7,69.4,61.8
2013-06-21,6,21,2013,0.01,92.5,73.2,82.4,18.3,74.9,65.9
2013-06-22,6,22,2013,0,91.9,74.8,82.3,15.3,75,65.4
2013-06-23,6,23,2013,0.27,89.3,68.5,74.9,16.5,74.2,63
2013-06-24,6,24,2013,0,91.3,68.9,80.6,16.5,75.7,65.6
2013-06-25,6,25,2013,0,90.2,75.2,82.6,17.1,74.3,67.5
2013-06-26,6,26,2013,0,96,76.5,85.6,26.6,75.1,54
2013-06-27,6,27,2013,0,90.3,71.6,80.6,16.5,72,63.2
2013-06-28,6,28,2013,0,88.2,69.5,79.9,21.9,71.2,50.2
2013-06-29,6,29,2013,0.03,83.2,64.2,72.6,27.9,65.3,54.2
2013-06-30,6,30,2013,0,76.7,64.3,69.7,15.3,62.7,54.5
2013-07-01,7,1,2013,0,81.6,61,71.7,17.1,59.9,48.6
2013-07-02,7,2,2013,0,81.6,59.8,70.8,15.3,57.1,46.6
2013-07-03,7,3,2013,0,84.6,60.2,71.7,13.5,59.7,50.9
2013-07-04,7,4,2013,0,86.2,60.1,73.1,15.9,61.5,50
2013-07-05,7,5,2013,0,87.6,65.8,76.5,15.9,63.6,49.5
2013-07-06,7,6,2013,0,91.9,65.8,78,13.5,68.2,54.9
2013-07-07,7,7,2013,0,91.3,69.7,81.1,15.3,68.7,60.4
2013-07-08,7,8,2013,0,92.2,76.8,83.9,17.7,71.5,64.3
2013-07-09,7,9,2013,0,95,77.5,86.2,15.9,73.2,66.6
2013-07-10,7,10,2013,0.2,91.3,72.7,82,15.3,74.8,57
2013-07-11,7,11,2013,0,85.2,65.4,75.6,14.7,61.9,52.1
2013-07-12,7,12,2013,0,84.6,62,74.1,15.3,61.7,49.3
2013-07-13,7,13,2013,0,81.5,62.1,72.6,11.1,64,56.1
2013-07-14,7,14,2013,0,87.2,65,76.9,15.9,68,57.8
2013-07-15,7,15,2013,0.07,89.2,70.1,77.6,19.5,74.1,66.1
2013-07-16,7,16,2013,0,92.2,71.5,81.5,11.1,74.3,65
2013-07-17,7,17,2013,0,93.9,74.5,83.8,11.7,72.7,65.3
2013-07-18,7,18,2013,0,95.3,74.5,85.6,10.5,71.9,63
2013-07-19,7,19,2013,0,96.4,76,85.8,15.3,70.7,60.8
2013-07-20,7,20,2013,0,88.8,75.7,80.9,13.5,73.2,63.2
2013-07-21,7,21,2013,0.58,83.6,69.5,74.2,18.3,70.2,65.7
2013-07-22,7,22,2013,0,91.8,67.8,80.5,12.9,75.1,66.7
2013-07-23,7,23,2013,0.03,88.8,68.6,78.8,16.5,73.8,61.2
2013-07-24,7,24,2013,0,81.6,64.1,72.4,16.5,62.6,54.6
2013-07-25,7,25,2013,0,82.6,60.8,73.1,9.9,62.7,55.7
2013-07-26,7,26,2013,0.26,78,66.6,71.8,12.9,71.1,56.5
2013-07-27,7,27,2013,0,75.8,58.9,67.6,18.3,57.1,43.9
2013-07-28,7,28,2013,0,79.1,54.6,67.9,14.7,55.2,42.8
2013-07-29,7,29,2013,0.2,73.1,60,66.8,12.3,66.7,54.5
2013-07-30,7,30,2013,0.11,83.1,65.8,73.6,9.9,73.7,63.4
2013-07-31,7,31,2013,0.01,78.6,66.1,73.1,15.3,72,62.3
2013-08-01,8,1,2013,0,87.9,63.3,75.5,11.7,68.6,52.5
2013-08-02,8,2,2013,1.27,78.6,69.2,72.1,11.7,72.7,62.9
2013-08-03,8,3,2013,0,85.4,67.3,74.2,11.7,72.4,60.9
2013-08-04,8,4,2013,0,77.6,64.9,71.5,10.5,66.2,58.4
2013-08-05,8,5,2013,0,82.8,69.9,75,14.1,74.4,65.6
2013-08-06,8,6,2013,0.29,88.1,69.8,77.6,23.1,74.9,68.2
2013-08-07,8,7,2013,0,85.6,72.9,77.4,17.7,73.7,67.9
2013-08-08,8,8,2013,0,80.2,67.1,73.1,12.9,70.5,63.5
2013-08-09,8,9,2013,0.02,77.2,68.3,72.7,8.2,71,65.2
2013-08-10,8,10,2013,0,83.5,66.2,74.1,14.1,67.9,49.7
2013-08-11,8,11,2013,0,87.1,60.3,75.1,12.3,64.8,50.4
2013-08-12,8,12,2013,0.65,78.4,69.3,72.9,18.9,74.6,61.4
2013-08-13,8,13,2013,0,79.7,64.1,71.1,13.5,68,52.9
2013-08-14,8,14,2013,0,75.2,57.1,66.1,15.3,57.1,46.4
2013-08-15,8,15,2013,0,74.6,58.3,66.3,10.5,57.4,49.1
2013-08-16,8,16,2013,0,76.2,60.1,67.4,12.9,57.5,47.9
2013-08-17,8,17,2013,0,78.9,57,68.6,14.1,59.9,51
2013-08-18,8,18,2013,0,82.4,60,72,10.5,65.1,56.3
2013-08-19,8,19,2013,0,85.1,62,74.2,11.7,67,58.4
2013-08-20,8,20,2013,0,88.2,66.8,77.3,12.3,67.7,57.6
2013-08-21,8,21,2013,0,89.5,67.2,78.9,12.3,68.9,60.8
2013-08-22,8,22,2013,0,90.7,71.3,80.3,12.3,71.1,61.9
2013-08-23,8,23,2013,0,91.3,69.7,80.6,8.8,71.6,63.2
2013-08-24,8,24,2013,0,93,71.4,81.4,11.7,73.7,56.8
2013-08-25,8,25,2013,0,92.4,68.2,80.1,11.1,70.5,56.6
2013-08-26,8,26,2013,0,93.5,71.7,82.2,12.9,73.4,64.6
2013-08-27,8,27,2013,0,93.6,72.8,82.8,17.1,71.3,56.9
2013-08-28,8,28,2013,0,93.3,68.3,82,14.1,71.9,57.9
2013-08-29,8,29,2013,0,95.2,70.8,83.9,11.7,72.9,60.5
2013-08-30,8,30,2013,0,98.7,78.1,87.6,15.3,72.5,62.3
2013-08-31,8,31,2013,0,97.4,77.2,85.8,18.3,74.8,67.1
2013-09-01,9,1,2013,0,91.1,72.3,79.8,21.9,75,56.2
2013-09-02,9,2,2013,0,86,64.1,74.7,17.1,62.1,49.6
2013-09-03,9,3,2013,0,85.6,58.1,71.6,14.1,57.9,47.6
2013-09-04,9,4,2013,0,88.5,56.9,73.1,11.1,60.6,49.5
2013-09-05,9,5,2013,0,88.7,61,75.3,10.5,62.3,53.3
2013-09-06,9,6,2013,0,90.9,66,78,12.3,64.8,48.6
2013-09-07,9,7,2013,0,95.9,65.3,80.8,12.9,66.1,59.1
2013-09-08,9,8,2013,0.61,88.4,71.5,79.4,21.3,73.7,64.8
2013-09-09,9,9,2013,0,97.1,75,84.6,15.9,71,54.6
2013-09-10,9,10,2013,0,95.9,73.9,84,18.9,68,56.6
2013-09-11,9,11,2013,0,94.5,68.7,82.2,15.3,66.7,58.5
2013-09-12,9,12,2013,0,87.3,65.9,76.5,12.9,69.4,45.3
2013-09-13,9,13,2013,0,76.9,55.2,66.1,15.3,53.3,42.3
2013-09-14,9,14,2013,0,79.4,49.3,64.5,13.5,49.9,39.3
2013-09-15,9,15,2013,0.04,82.2,60.8,69.3,15.9,66.2,47.2
2013-09-16,9,16,2013,0.02,69.1,57.1,62.1,14.7,60.2,53.1
2013-09-17,9,17,2013,0.34,67.7,58.7,64.2,12.3,66.1,53.2
2013-09-18,9,18,2013,0,87,67.4,75.3,14.1,70.9,63
2013-09-19,9,19,2013,1.07,90.4,67.4,78.4,15.9,71.5,65.4
2013-09-20,9,20,2013,0.18,72.3,57.9,65.9,17.1,67.2,49.4
2013-09-21,9,21,2013,0,73,51.2,60.9,12.9,51.2,41.9
2013-09-22,9,22,2013,0,75.8,47.7,62.3,10.5,52.3,45.7
2013-09-23,9,23,2013,0,77.1,52.8,64.9,17.1,54.9,46.6
2013-09-24,9,24,2013,0,80.8,56.8,67.7,18.9,61.8,50.6
2013-09-25,9,25,2013,0,75.8,61.2,67.2,8.8,64.9,57.6
2013-09-26,9,26,2013,0,84.3,59.6,71.9,13.5,66.2,57.9
2013-09-27,9,27,2013,0,84.7,63.8,73.7,17.1,66.4,58.2
2013-09-28,9,28,2013,0.44,75.9,58,67.8,17.7,70.4,55.5
2013-09-29,9,29,2013,0,72.6,53.5,61.2,11.7,59.1,44.9
2013-09-30,9,30,2013,0,75.3,51.6,62.7,12.9,63,47
2013-10-01,10,1,2013,0,83.9,63.9,72,13.5,68.7,56.9
2013-10-02,10,2,2013,0,86.6,64.3,73.5,13.5,70.5,60.7
2013-10-03,10,3,2013,0,85.6,68,75.6,14.1,70,65
2013-10-04,10,4,2013,0,87.2,69.1,77.1,15.9,70,64.8
2013-10-05,10,5,2013,0.62,74.7,48.8,58.9,23.1,68.5,41.6
2013-10-06,10,6,2013,0.01,57.1,43.5,50.4,22.5,46.9,37.3
2013-10-07,10,7,2013,0,70,47.5,57.4,12.3,49.2,41.8
2013-10-08,10,8,2013,0,75.7,47.5,61.3,13.5,53.4,43.9
2013-10-09,10,9,2013,0,74.2,47.7,60.5,12.9,50.5,41.9
2013-10-10,10,10,2013,0,78.3,51.8,64.8,13.5,56.9,48.9
2013-10-11,10,11,2013,0,79.7,56.2,68.2,17.1,63.3,53.9
2013-10-12,10,12,2013,0.04,73.7,53.4,64.3,14.7,59.7,36.1
2013-10-13,10,13,2013,0,71.9,47.8,58.8,11.7,42.4,30.6
2013-10-14,10,14,2013,0,66.8,50.1,58.2,17.7,56.3,33.9
2013-10-15,10,15,2013,0.33,61.8,47.5,58.4,15.3,60.5,39.9
2013-10-16,10,16,2013,0.04,57.8,42.9,49.6,15.3,44.5,37.8
2013-10-17,10,17,2013,0.03,64.3,46.1,54.1,17.1,49.2,38.7
2013-10-18,10,18,2013,0.06,54.7,39.7,46,14.1,43.6,31.3
2013-10-19,10,19,2013,0.01,58.1,36.5,46.4,17.7,41.9,32.5
2013-10-20,10,20,2013,0,71.1,46.8,57.5,17.1,43.9,36.3
2013-10-21,10,21,2013,0,56.2,40.3,48.6,18.3,42.1,29.7
2013-10-22,10,22,2013,0,62.6,38.7,48.4,26.6,44.8,32.6
2013-10-23,10,23,2013,0,47.2,33.1,40,15.3,35.3,23.2
2013-10-24,10,24,2013,0,49,31.2,41.2,20.1,35.8,21.6
2013-10-25,10,25,2013,0,55.7,26.5,42.1,13.5,31.6,20.9
2013-10-26,10,26,2013,0,62.7,37.5,49.8,21.3,42.5,26.2
2013-10-27,10,27,2013,0,62,28.6,44.7,11.7,33.9,25.9
2013-10-28,10,28,2013,0,71.1,34.7,52.1,9.9,41.3,29.5
2013-10-29,10,29,2013,0.23,60.9,50.3,55.8,14.1,59.7,40.8
2013-10-30,10,30,2013,0.64,71.1,60.5,65,15.3,66.1,58.9
2013-10-31,10,31,2013,0.99,62.3,46.3,55.1,18.3,60.7,44.1
2013-11-01,11,1,2013,0,60.3,44.6,51.1,23.1,45.6,38.3
2013-11-02,11,2,2013,0,54.4,35.4,46.3,16.5,41.1,32.5
2013-11-03,11,3,2013,0,59.2,32.2,47.1,16.5,39.6,30.8
2013-11-04,11,4,2013,0.05,61.7,48.7,54.7,17.1,48,37.4
2013-11-05,11,5,2013,0.42,57.6,52.7,55.5,14.1,56,46.9
2013-11-06,11,6,2013,0.31,59.8,36.4,45.2,24.3,58,33.4
2013-11-07,11,7,2013,0,55.5,32.5,42.8,20.1,38.8,27.7
2013-11-08,11,8,2013,0,62.2,29.4,47.3,18.9,37,26.9
2013-11-09,11,9,2013,0,66.2,46.6,54.6,15.9,41.5,31.9
2013-11-10,11,10,2013,0,57.3,39.6,47.1,12.9,34.2,24.9
2013-11-11,11,11,2013,0.01,64.1,29,47.4,21.9,49.3,19.9
2013-11-12,11,12,2013,0,36.6,19.9,28,17.1,21,8.1
2013-11-13,11,13,2013,0,48.1,19.9,34,17.1,20.6,8
2013-11-14,11,14,2013,0,55.7,33.3,43.9,20.1,23.9,15.6
2013-11-15,11,15,2013,0,59,43,49.5,13.5,46.4,22
2013-11-16,11,16,2013,0.06,67.2,51.3,60.5,21.9,58.6,46.3
2013-11-17,11,17,2013,0,72.8,47.6,62.8,40.4,62,14.7
2013-11-18,11,18,2013,0,54.7,34.3,45.2,21.9,38.3,26.1
2013-11-19,11,19,2013,0,55.5,31.5,43,16.5,31.6,23.8
2013-11-20,11,20,2013,0.25,46.7,37.2,41.3,15.3,38.6,22.7
2013-11-21,11,21,2013,0.29,51.4,39.5,48.3,15.3,48.8,37.4
2013-11-22,11,22,2013,0,39.9,27.8,32.3,15.3,39,24.6
2013-11-23,11,23,2013,0,30.7,14.4,24.4,17.1,25.1,4.5
2013-11-24,11,24,2013,0,30.7,11.7,21.2,11.1,11.6,2.1
2013-11-25,11,25,2013,0,37.2,28.1,32.8,12.3,23.9,8.8
2013-11-26,11,26,2013,0,37.7,21.9,30.2,20.7,26.8,9.6
2013-11-27,11,27,2013,0,30.4,16.2,23,14.7,12.8,7.2
2013-11-28,11,28,2013,0,44,23.7,32.5,17.7,23.3,12.4
2013-11-29,11,29,2013,0,49.2,23.5,35.2,12.9,27.5,17.3
2013-11-30,11,30,2013,0,57.5,33.6,43.6,14.1,39.1,27.2
2013-12-01,12,1,2013,0,58.4,27.7,42.6,9.9,39.6,26.5
2013-12-02,12,2,2013,0,54.5,38,44.9,12.3,44.9,32.4
2013-12-03,12,3,2013,0,62.1,39.3,49.7,13.5,50.1,37.8
2013-12-04,12,4,2013,0,61.8,27.6,47.2,25.5,51.5,21.8
2013-12-05,12,5,2013,0,28.1,20.6,22.6,22.5,22.2,8.1
2013-12-06,12,6,2013,0,22,12.3,17.6,14.1,9.9,-0.3
2013-12-07,12,7,2013,0,23.2,7.4,15.4,16.5,5.4,0.3
2013-12-08,12,8,2013,0,25,17.6,21.7,16.5,24.1,4.9
2013-12-09,12,9,2013,0,24.2,13.3,17.7,20.7,22.7,6.3
2013-12-10,12,10,2013,0,36.4,10.8,23.6,17.1,16.1,2.5
2013-12-11,12,11,2013,0,29.8,11.5,23,17.7,20.4,-2.8
2013-12-12,12,12,2013,0,44.6,10.1,26.9,17.1,20.7,0
2013-12-13,12,13,2013,0.9,35.1,26.6,31.7,12.3,34.2,16.7
2013-12-14,12,14,2013,0,32.8,23.3,28.5,14.1,32.3,19.9
2013-12-15,12,15,2013,0.33,38.2,18.6,27.9,14.7,31.2,15.7
2013-12-16,12,16,2013,0,39.6,21.6,30,9.9,32.5,21.1
2013-12-17,12,17,2013,0,43.2,26,33.9,17.7,30,17.9
2013-12-18,12,18,2013,0,58.3,24.6,42.8,19.5,34.4,18.6
2013-12-19,12,19,2013,0,57.5,44.8,52.1,17.7,48.5,34
2013-12-20,12,20,2013,0,57.1,27.5,39.7,20.1,52.3,26.8
2013-12-21,12,21,2013,0.01,31.2,27.5,29.5,12.9,30.2,27
2013-12-22,12,22,2013,0,30.7,18,26.8,15.3,29.9,13.4
2013-12-23,12,23,2013,0,18.3,5.9,12.8,15.3,13.8,-0.6
2013-12-24,12,24,2013,0,24.5,2.6,14,14.1,19.4,-2.5
2013-12-25,12,25,2013,0.02,32.1,24.1,29,14.7,29.9,19
2013-12-26,12,26,2013,0.33,45.6,23.6,34.2,18.3,33.4,22.4
2013-12-27,12,27,2013,0,53.6,29.8,40.4,11.1,35.1,27.7
2013-12-28,12,28,2013,0,54.8,36.3,44.6,14.7,33.2,26.4
2013-12-29,12,29,2013,0,42.8,13,24.9,21.3,30.9,-1.8
2013-12-30,12,30,2013,0,28.3,8.9,18.1,12.3,14.7,-2.4
2013-12-31,12,31,2013,0,46.5,21.4,33,12.3,24.2,14.5
2014-01-01,1,1,2014,0,38.6,14.4,28.2,15.3,26.8,12.1
2014-01-02,1,2,2014,0,15.5,3,10.8,15.3,12.8,-4.2
2014-01-03,1,3,2014,0.04,32.3,-3.2,17,19.5,15.7,-6.8
2014-01-04,1,4,2014,0.01,43.9,20.8,32.9,17.7,28.5,15.3
2014-01-05,1,5,2014,0,21.2,0.2,11.2,22.5,17.4,-15.9
2014-01-06,1,6,2014,0,0.5,-9.5,-4.3,23.7,-12,-20.6
2014-01-07,1,7,2014,0.06,37.7,-5.3,15.1,14.1,17.9,-13.1
2014-01-08,1,8,2014,0,25.6,16.3,20.4,13.5,18.1,8.8
2014-01-09,1,9,2014,0.01,33.5,16.5,25.7,12.3,32.3,10.1
2014-01-10,1,10,2014,0.23,45.7,33,39.6,17.1,44.8,31.9
2014-01-11,1,11,2014,0.03,44.5,33.7,38.1,20.7,38.8,29.3
2014-01-12,1,12,2014,0,65.8,32.4,49,27.2,31,26.4
2014-01-13,1,13,2014,0,52.4,33.2,43.3,20.1,35.4,24
2014-01-14,1,14,2014,0,44.3,25.3,36.8,29,32.9,9.7
2014-01-15,1,15,2014,0,31.2,21.1,25.5,15.9,15.7,6.5
2014-01-16,1,16,2014,0,46.5,16.4,35.1,38,29.6,2.2
2014-01-17,1,17,2014,0,26.7,13.4,19.5,27.2,12.2,3.1
2014-01-18,1,18,2014,0,45.8,18.3,31.7,30.2,32,6.4
2014-01-19,1,19,2014,0,56.1,19.4,37.8,21.9,27,15.2
2014-01-20,1,20,2014,0,51,27.7,41.8,29.6,31.8,20
2014-01-21,1,21,2014,0,27.9,7.2,15.6,24.9,20.5,-6.5
2014-01-22,1,22,2014,0,34.9,8.5,23.8,23.1,15.7,-6
2014-01-23,1,23,2014,0,14.7,0.5,7.3,17.7,-1.7,-9.3
2014-01-24,1,24,2014,0,39.9,4.9,22.4,30.8,16.6,-6.1
2014-01-25,1,25,2014,0,43.9,26.6,36.7,27.2,33.3,-10.2
2014-01-26,1,26,2014,0,56.4,20.6,42.8,35,32,-4.1
2014-01-27,1,27,2014,0,20.8,5.1,10.8,24.9,1.8,-14.9
2014-01-28,1,28,2014,0,19.4,2.8,11,16.5,-0.6,-10.4
2014-01-29,1,29,2014,0,38.8,10.4,24.4,17.7,8.9,-1
2014-01-30,1,30,2014,0,45.6,28.8,36.4,24.3,22.3,8.2
2014-01-31,1,31,2014,0,31.2,21.4,24.5,16.5,23.7,13.3
2014-02-01,2,1,2014,0.09,30,24,26.7,11.1,29.5,21.6
2014-02-02,2,2,2014,0,24.4,9.9,16.6,11.1,22.3,5.1
2014-02-03,2,3,2014,0.1,27.6,3.9,16,10.5,19.9,-0.1
2014-02-04,2,4,2014,0,22.4,17.1,20.7,15.9,21.5,15.8
2014-02-05,2,5,2014,0,17.9,4.6,11.8,19.5,16.5,-2.3
2014-02-06,2,6,2014,0,11.4,-2.3,4.4,13.5,-1.7,-7.6
2014-02-07,2,7,2014,0,15.8,-7.2,7.4,9.4,10.9,-11
2014-02-08,2,8,2014,0,28.4,13.8,22.8,10.5,23.3,10.4
2014-02-09,2,9,2014,0,27.3,13.4,21.9,11.7,23.9,3.8
2014-02-10,2,10,2014,0,17.9,4.3,10,15.3,5.1,-5.6
2014-02-11,2,11,2014,0,22.9,-3.6,9.1,9.4,1.4,-9.8
2014-02-12,2,12,2014,0.06,39.2,7.1,22.3,10.5,13.2,-1.3
2014-02-13,2,13,2014,0,43.2,16.5,31.5,20.7,30.8,9.5
2014-02-14,2,14,2014,0,35.6,17.2,26.2,18.9,32.3,8.7
2014-02-15,2,15,2014,0,31.7,9.1,22.3,14.7,23.8,4.3
2014-02-16,2,16,2014,0,32.3,27.4,30.1,14.7,26.5,22.9
2014-02-17,2,17,2014,0.08,47.8,30.1,37.9,33.8,34.8,25.1
2014-02-18,2,18,2014,0,63.9,37.6,50.4,26.1,31.9,22.1
2014-02-19,2,19,2014,0.09,52.8,34.1,44.6,17.1,37.7,27.9
2014-02-20,2,20,2014,0.04,71.6,36.6,50.2,38.6,57.1,18.3
2014-02-21,2,21,2014,0,57,30.7,43.2,33.8,24.8,13.8
2014-02-22,2,22,2014,0,54,28.7,41.3,17.7,33.9,20.1
2014-02-23,2,23,2014,0,35.8,23.5,29.3,15.3,21.7,11.6
